rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations,train/value_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/loss,train/policy_gradient_loss,train/approx_kl
223.79,397312,-104.71529433000002,41137,9,194,6186.297887039184,0.2,0.8464784622192383,-1.8252018719911576,0.0,4380,0.0003,2372.44677734375,-0.0021519497444387526,0.0005858757
209.8,399360,-35.41170424,41361,9,195,4765.188640594482,0.2,0.9139577299356461,-1.7694344844669103,0.0,4390,0.0003,2043.218994140625,-0.002270433546800632,0.0008023381
204.96,401408,14.546671610000017,41583,9,196,8331.94006729126,0.2,0.8860334753990173,-1.8902876913547515,0.000146484375,4400,0.0003,2860.26220703125,-0.0024370000784983857,0.0017198817
194.98,403456,-17.82940612999999,41809,9,197,6458.675889968872,0.2,0.8894373551011086,-1.9217961553484202,0.000244140625,4410,0.0003,2874.541259765625,-0.0027649421652313324,0.0014162678
188.83,405504,-41.32378426999999,42030,9,198,4563.599646759033,0.2,0.9342527687549591,-1.8821322176605464,0.006689453125,4420,0.0003,1380.09521484375,-0.006004698688047938,0.0039826855
179.91,407552,-67.23422645,42254,9,199,6879.3913299560545,0.2,0.8621653467416763,-1.9011523898690939,0.0,4430,0.0003,4678.7177734375,-0.0021122585865668954,0.0010223088
170.89,409600,-73.55178645999999,42476,9,200,9456.419734954834,0.2,0.8763057887554169,-1.839829808846116,0.0021484375,4440,0.0003,3800.2412109375,-0.0033055580366635694,0.0027794684
156.39,411648,-49.34754708999999,42696,9,201,9204.639477539062,0.2,0.8530592620372772,-1.8386587239801884,0.0,4450,0.0003,3918.69091796875,-0.0013663825899129733,0.0002143404
155.02,413696,-69.03513873,42919,9,202,6411.956202697754,0.2,0.9298815876245499,-1.8492241617292167,0.0052734375,4460,0.0003,1838.57080078125,-0.0037308912898879497,0.0037188886
166.26,415744,-67.05995974000001,43135,9,203,4160.034325408936,0.2,0.9382150806486607,-1.9025263965129853,0.00107421875,4470,0.0003,2742.16162109375,-0.004353052555234172,0.0017933813
160.29,417792,-119.68759916000003,43362,9,204,4205.691862106323,0.2,0.9457876719534397,-1.8637608237564565,0.002099609375,4480,0.0003,680.486572265625,-0.0054285323931253515,0.0032360037
166.34,419840,-110.21502215999999,43581,9,205,9854.951281738282,0.2,0.8864804357290268,-1.7410658463835715,0.000244140625,4490,0.0003,8035.287109375,-0.0024455380305880682,0.0014672576
169.4,421888,-83.37308050000001,43800,9,206,5954.8408279418945,0.2,0.8858074769377708,-1.862341560050845,0.0,4500,0.0003,1237.67724609375,-0.001858046546112746,0.0009877982
175.04,423936,-37.060665769999986,44019,9,207,4147.015882873535,0.2,0.8844265341758728,-1.7557117957621813,0.00849609375,4510,0.0003,1953.937255859375,-0.004109811794478446,0.0025711185
184.41,425984,4.454779300000006,44236,9,208,4604.045296478272,0.2,0.9174778386950493,-1.8297008939087391,0.002392578125,4520,0.0003,906.9716796875,-0.0028594488314411136,0.001943711
190.34,428032,-9.046641909999998,44454,9,209,5003.4747215271,0.2,0.9282597228884697,-1.8375032629817725,0.000634765625,4530,0.0003,1794.0052490234375,-0.0032156472210772336,0.0015422308
188.1,430080,-6.631010689999983,44677,9,210,6850.712913131714,0.2,0.8639070391654968,-1.7420483835041523,0.007373046875,4540,0.0003,2340.349365234375,-0.004261601847247221,0.0032256376
183.71,432128,-29.44166446999999,44902,9,211,5975.3320236206055,0.2,0.9287242293357849,-1.8624892976135015,0.0197265625,4550,0.0003,2179.98193359375,-0.0063771963395993225,0.004726072
179.5,434176,-68.55615495,45123,9,212,6464.888441467285,0.2,0.923912525177002,-1.7832163792103528,0.003369140625,4560,0.0003,1917.9239501953125,-0.003782572117052041,0.0024004593
184.67,436224,-17.27544661999999,45341,9,213,8476.242088317871,0.2,0.840111717581749,-1.8335906498134136,0.0001953125,4570,0.0003,1512.149658203125,-0.0028634743532165883,0.0020612746
189.4,438272,-47.71563504999998,45561,9,214,6224.339651489257,0.2,0.88015928119421,-1.6971268702298403,0.000390625,4580,0.0003,991.2021484375,-0.0027845994685776533,0.0011474264
188.89,440320,-54.614348800000016,45778,9,215,5379.6041446685795,0.2,0.8963970616459846,-1.7260259799659252,0.0,4590,0.0003,2646.075439453125,-0.003052121498330962,0.0009884606
182.43,442368,-33.31265332999999,46002,9,216,3938.6394704818726,0.2,0.9251323491334915,-1.8477238062769175,0.000341796875,4600,0.0003,724.1943359375,-0.0033435098914196713,0.0016929224
179.49,444416,-68.74705019999999,46221,9,217,9408.651384735107,0.2,0.89614237844944,-1.7549795258790255,0.0,4610,0.0003,4087.83447265625,-0.0016322103940183297,0.0007040402
181.2,446464,-64.47070654999999,46440,9,218,8806.382818984985,0.2,0.8927318602800369,-1.7714293587952852,0.0,4620,0.0003,2718.37890625,-0.0019459395727608353,0.0014015808
189.36,448512,-38.18619213,46656,9,219,4152.616042327881,0.2,0.9379296563565731,-1.7922624070197344,0.012744140625,4630,0.0003,1185.976318359375,-0.004719701639260165,0.004414944
191.59,450560,-41.66587383,46876,9,220,4523.320657539368,0.2,0.8777497336268425,-1.7868860065937042,0.0,4640,0.0003,1897.3453369140625,-0.0018549817759776488,0.0006623462
197.94,452608,-60.49747855,47096,9,221,9467.298329925537,0.2,0.71891188621521,-1.8519933443516492,0.01435546875,4650,0.0003,2973.725341796875,-0.004034427562146448,0.0041962224
193.97,454656,-101.95914818000003,47321,9,222,6490.462271881103,0.2,0.9047878235578537,-1.8276508387178183,0.003369140625,4660,0.0003,2312.557373046875,-0.0036488033481873574,0.0035463222
189.84,456704,-64.9851656,47541,9,223,6482.488258361816,0.2,0.8733271211385727,-1.8584044575691223,0.000927734375,4670,0.0003,2565.711181640625,-0.0026929283412755467,0.0023710052
183.66,458752,-8.281793279999988,47761,9,224,4054.285729598999,0.2,0.9197505414485931,-1.8566611558198929,0.004443359375,4680,0.0003,1224.7203369140625,-0.003760668120230548,0.0024494675
183.65,460800,-49.22107605000002,47984,9,225,5494.888472747803,0.2,0.9103003442287445,-1.8577589001506567,0.000146484375,4690,0.0003,1930.1678466796875,-0.002759925214922987,0.0008910095
179.15,462848,-42.684307529999984,48208,9,226,6480.986967468261,0.2,0.9273693338036537,-1.8387377109378575,0.0001953125,4700,0.0003,1562.85791015625,-0.003651352571614552,0.0018209247
166.51,464896,-17.856304659999996,48430,9,227,6446.223980712891,0.2,0.9210263714194298,-1.8259947206825018,0.005615234375,4710,0.0003,1993.0799560546875,-0.004827251308597624,0.003907052
165.86,466944,-1.1531244700000058,48652,9,228,5654.689513015747,0.2,0.9441729970276356,-1.7940345834940672,0.00244140625,4720,0.0003,1597.937255859375,-0.0032557204249314964,0.0022382303
156.44,468992,43.50253344999997,48879,9,229,10947.036112213134,0.2,0.8269810527563095,-1.838250907883048,0.000341796875,4730,0.0003,3975.29638671875,-0.0023240631839144044,0.0011686084
162.62,471040,63.099593829999996,49098,9,230,5990.716598892212,0.2,0.9032407104969025,-1.8283837240189313,0.0,4740,0.0003,2059.421630859375,-0.0021359783844673076,0.00062356703
159.61,473088,56.368916840000004,49320,9,231,6147.38752822876,0.2,0.910362184047699,-1.8346197072416544,0.0,4750,0.0003,1464.435791015625,-0.0021127260872162877,0.0008085918
158.15,475136,19.821580449999995,49542,9,232,3609.219143295288,0.2,0.9261990189552307,-1.8209471378475428,0.001806640625,4760,0.0003,1443.510498046875,-0.004370129085145891,0.004181482
163.73,477184,58.05475434000001,49760,9,233,8674.289804840088,0.2,0.8472781777381897,-1.831854047626257,0.001416015625,4770,0.0003,1596.52978515625,-0.003023948601912707,0.0021305173
164.87,479232,41.473550089999996,49984,9,234,8697.02724761963,0.2,0.8208869397640228,-1.6888357788324355,0.001220703125,4780,0.0003,1963.1484375,-0.003236626030411571,0.0025469507
158.8,481280,3.41362563999999,50212,9,235,10610.532349395751,0.2,0.8436645865440369,-1.7340631168335676,0.000146484375,4790,0.0003,2597.07275390625,-0.0013981912954477594,0.0011457673
156.37,483328,-7.834632890000007,50436,9,236,10123.495928955079,0.2,0.8678301125764847,-1.7373069994151593,0.0,4800,0.0003,3219.70751953125,-0.0020400297886226325,0.0008231137
146.64,485376,7.704210940000016,50666,9,237,6366.5863410949705,0.2,0.9060784354805946,-1.7171058267354966,0.0,4810,0.0003,2612.580322265625,-0.0015047027511172928,0.00034306926
146.46,487424,38.77091734999998,50888,9,238,8799.18843307495,0.2,0.8885012045502663,-1.7170739855617285,0.0,4820,0.0003,4772.64306640625,-0.0017030352959409357,0.00048700869
145.29,489472,35.43415153000001,51110,9,239,4918.397733306885,0.2,0.9064702838659286,-1.7745703969150781,0.00439453125,4830,0.0003,898.4179077148438,-0.0037091495280037632,0.0035961661
136.38,491520,-7.4155713199999935,51337,9,240,4018.2984870910645,0.2,0.9339148551225662,-1.747031731531024,0.0017578125,4840,0.0003,715.7853393554688,-0.00389352910569869,0.0037807566
138.53,493568,-16.01616898,51558,9,241,7098.617567825318,0.2,0.9068723991513252,-1.6600399434566497,0.0,4850,0.0003,1715.3455810546875,-0.002443720801966265,0.0014617187
145.72,495616,12.77553182000002,51780,9,242,7881.129001998901,0.2,0.8799254521727562,-1.6714922539889812,0.0,4860,0.0003,1702.539794921875,-0.001623062780709006,0.0006173254
143.63,497664,35.69593078,52006,9,243,4138.238811874389,0.2,0.9434457346796989,-1.661484545841813,0.000634765625,4870,0.0003,1888.1734619140625,-0.002783261578588281,0.0015469089
146.14,499712,15.456925019999995,52231,9,244,5973.093326187134,0.2,0.9243511036038399,-1.6681674875319004,0.0001953125,4880,0.0003,2904.966796875,-0.001982835860690102,0.0013014255
147.72,501760,30.39240957000001,52456,9,245,6833.377104568482,0.2,0.9034349769353867,-1.6998056888580322,0.000634765625,4890,0.0003,1349.6890869140625,-0.0021843383845407517,0.0019035112
139.7,503808,95.23164278,52682,9,246,7149.25263748169,0.2,0.9108958914875984,-1.7002310771495104,9.765625e-05,4900,0.0003,1161.7802734375,-0.0020614316628780214,0.0012981462
143.62,505856,40.47127744999999,52904,9,247,5055.558263015747,0.2,0.9261361211538315,-1.6905184615403415,0.012646484375,4910,0.0003,1140.94580078125,-0.003561992273898795,0.0047603087
144.32,507904,85.96840795,53127,9,248,4610.468615722656,0.2,0.9185328185558319,-1.6023436564952136,0.0,4920,0.0003,1360.499267578125,-0.0017894063726998865,0.0005801133
141.63,509952,51.40226285999999,53350,9,249,1969.4381411552429,0.2,0.9705249220132828,-1.6339149180799724,0.003515625,4930,0.0003,687.4642944335938,-0.004136018978897482,0.0030106695
143.82,512000,47.30564322,53575,9,250,7579.550475692749,0.2,0.8649541735649109,-1.6820163667201995,0.00087890625,4940,0.0003,1525.316162109375,-0.0026404914649901913,0.0022472783
145.84,514048,90.13323356,53797,9,251,6276.017007827759,0.2,0.9280334487557411,-1.6482122402638197,0.0,4950,0.0003,5603.27392578125,-0.002395673349383287,0.0011202623
145.7,516096,77.08876375,54022,9,252,8869.520324707031,0.2,0.8420007675886154,-1.6388522792607545,0.000537109375,4960,0.0003,3993.936279296875,-0.00235228082165122,0.0013644525
154.33,518144,97.73397012,54241,9,253,6110.882516098022,0.2,0.9212028086185455,-1.6811045229434967,0.0,4970,0.0003,2346.26806640625,-0.0018267680919962005,0.00061845983
157.03,520192,114.18243697,54464,9,254,3469.5532371520994,0.2,0.9333000332117081,-1.5453532997518777,9.765625e-05,4980,0.0003,1363.6478271484375,-0.0029456635500537233,0.0015574505
156.77,522240,82.54200105000001,54684,9,255,9132.443860626221,0.2,0.8833841904997826,-1.6878597274422646,0.011328125,4990,0.0003,3862.43017578125,-0.003994692796550225,0.0041387603
155.23,524288,142.12536588,54909,9,256,10575.337155914307,0.2,0.783712238073349,-1.6966109454631806,0.0,5000,0.0003,3446.915771484375,-0.0017045173124643042,0.0011042599
157.47,526336,140.58598589,55132,9,257,6489.373051452637,0.2,0.9024030044674873,-1.6620230667293072,9.765625e-05,5010,0.0003,1550.4088134765625,-0.0023708884938969275,0.0012911158
161.7,528384,178.94698466000003,55353,9,258,11502.417715454101,0.2,0.8287996798753738,-1.5949394147843123,0.0,5020,0.0003,2937.0322265625,-0.001899382277042605,0.0011660224
155.58,530432,224.18635402999996,55578,9,259,6294.569477462768,0.2,0.9087300524115562,-1.5796165220439433,0.0005859375,5030,0.0003,1647.0023193359375,-0.002505974991072435,0.0015404101
150.42,532480,216.22163983,55806,9,260,5219.546814727783,0.2,0.9266937896609306,-1.5733835075050593,0.0,5040,0.0003,1111.7900390625,-0.002541545222629793,0.0010242313
146.38,534528,196.77065979000002,56031,9,261,6639.617625808716,0.2,0.8893882557749748,-1.5697652388364076,0.0,5050,0.0003,3849.83544921875,-0.0012038838380249218,0.00030682926
139.75,536576,207.05269629000003,56256,9,262,4931.66552658081,0.2,0.925375834107399,-1.5765199910849332,0.00234375,5060,0.0003,1984.6348876953125,-0.0024437630985630677,0.002947297
136.17,538624,150.67952098,56483,9,263,9451.036479568482,0.2,0.8926214203238487,-1.5636305045336485,0.00029296875,5070,0.0003,4580.072265625,-0.0031818516086786985,0.002339122
138.8,540672,182.65005606000003,56705,9,264,5442.661183547973,0.2,0.9059713557362556,-1.5825566690415145,0.00361328125,5080,0.0003,2026.0609130859375,-0.002502168872160837,0.0026540305
133.48,542720,88.3297701,56932,9,265,8217.454508972169,0.2,0.8816505894064903,-1.5904857061803341,0.003515625,5090,0.0003,1627.34765625,-0.0028316137613728642,0.0025946707
139.04,544768,94.95108294000002,57151,9,266,10733.571762084961,0.2,0.8459841310977936,-1.583706432208419,0.0,5100,0.0003,3268.40478515625,-0.0016519519238499924,0.0006657517
143.7,546816,94.34649122999997,57373,9,267,6837.8189125061035,0.2,0.8372563272714615,-1.499616039916873,0.0,5110,0.0003,2788.394775390625,-0.002037658868357539,0.00068892015
143.3,548864,101.05292949000001,57600,9,268,6052.595168304443,0.2,0.9076813831925392,-1.5815401561558247,0.01650390625,5120,0.0003,1294.5523681640625,-0.0050667959221755154,0.0041583404
143.18,550912,83.34125698999998,57825,9,269,5136.599283599853,0.2,0.9116211012005806,-1.5631399039179086,0.003857421875,5130,0.0003,2144.598876953125,-0.0036825483926804735,0.0023950085
147.83,552960,103.57963582000001,58048,9,270,6585.34953918457,0.2,0.9197441563010216,-1.6056965243071317,0.000244140625,5140,0.0003,1681.9122314453125,-0.0033185702297487294,0.0024984912
144.8,555008,124.39552352000001,58273,9,271,5158.41982383728,0.2,0.926434837281704,-1.5073957666754723,0.013232421875,5150,0.0003,2399.0263671875,-0.003890091957873665,0.004048839
146.49,557056,74.50947473000001,58498,9,272,17018.368043518065,0.2,0.7643181085586548,-1.5170627541840076,0.0,5160,0.0003,9109.8916015625,-0.001428487279918045,0.0007168085
146.2,559104,-5.998240300000016,58719,9,273,7127.525583648681,0.2,0.8953539207577705,-1.516507000848651,0.00146484375,5170,0.0003,1074.5230712890625,-0.002676888633868657,0.0023840074
137.34,561152,43.38660454999999,58948,9,274,10792.46511001587,0.2,0.8372790962457657,-1.4958446595817805,0.0,5180,0.0003,2652.297119140625,-0.0026849927176954224,0.0015511339
135.12,563200,73.77995255,59175,9,275,8567.400643920899,0.2,0.8607036918401718,-1.4642731118947268,0.0,5190,0.0003,1606.7625732421875,-0.0013810103671858087,0.00080992363
136.92,565248,136.90491554,59400,9,276,7305.24365158081,0.2,0.9051824361085892,-1.5358428303152323,0.004296875,5200,0.0003,3380.067138671875,-0.0034146340825827793,0.003987128
136.0,567296,145.44003671999997,59622,9,277,6904.338244247437,0.2,0.9232119396328926,-1.514278768375516,0.0001953125,5210,0.0003,891.6456298828125,-0.0019492839361191726,0.0007932248
139.17,569344,216.44749198999997,59848,9,278,5476.086390304566,0.2,0.9267561510205269,-1.5352567616850137,4.8828125e-05,5220,0.0003,1341.717529296875,-0.0022147123992908744,0.0014553936
133.81,571392,213.39840561999998,60076,9,279,7001.706193542481,0.2,0.8907079547643661,-1.5453814774751664,0.0025390625,5230,0.0003,1700.6427001953125,-0.002733791701029986,0.002337609
137.83,573440,170.76782118,60293,9,280,5443.159423065185,0.2,0.9289869889616966,-1.6101191572844982,0.005322265625,5240,0.0003,1581.141357421875,-0.0035493596165906637,0.005581227
144.78,575488,128.71851286,60517,9,281,9678.09202041626,0.2,0.8542053997516632,-1.3789838697761296,0.012158203125,5250,0.0003,3688.6513671875,-0.004826843758928589,0.003830785
145.71,577536,99.02095575999999,60741,9,282,9911.481754302979,0.2,0.8089476376771927,-1.4723934181034566,0.0,5260,0.0003,2175.513916015625,-0.0016283182718325405,0.00062850094
149.37,579584,102.28692190999999,60963,9,283,9197.236264801026,0.2,0.865619570016861,-1.4889414008706807,0.0,5270,0.0003,6583.02001953125,-0.0011799034371506422,0.00030184866
155.98,581632,43.44599449000001,61183,9,284,8089.7025157928465,0.2,0.8765845820307732,-1.519249601662159,9.765625e-05,5280,0.0003,2317.947509765625,-0.001863802524167113,0.0019747994
153.37,583680,9.16946279,61406,9,285,6367.85327835083,0.2,0.9163664281368256,-1.501865527778864,0.0,5290,0.0003,1872.46533203125,-0.001265463533491129,0.0006714425
156.59,585728,-17.158051150000023,61632,9,286,7952.594174957276,0.2,0.8775859326124191,-1.5325279239565135,0.000390625,5300,0.0003,3047.75048828125,-0.00236168758419808,0.0014842444
156.92,587776,24.470485599999964,61857,9,287,8138.596625518799,0.2,0.8618137687444687,-1.5310096848756074,0.000341796875,5310,0.0003,2158.400390625,-0.0023457717004930602,0.0024296131
148.4,589824,-27.847342110000017,62079,9,288,4831.672230148315,0.2,0.9415712952613831,-1.4959916464984417,0.0001953125,5320,0.0003,1428.5543212890625,-0.002287429331045132,0.0009088812
148.41,591872,11.999368139999987,62304,9,289,9477.815073394775,0.2,0.8583339154720306,-1.4983388911932707,9.765625e-05,5330,0.0003,4712.2763671875,-0.0019656212360132487,0.0016181495
143.4,593920,114.63013359,62532,9,290,6225.592482757568,0.2,0.9142085388302803,-1.4170591745525598,0.000732421875,5340,0.0003,3023.318359375,-0.0028437083514290863,0.0023320117
138.89,595968,178.63957983999998,62757,9,291,4953.862617111206,0.2,0.9253112375736237,-1.4730367690324784,0.00244140625,5350,0.0003,6742.916015625,-0.0031984539360564667,0.0034098355
132.81,598016,190.00184602000002,62984,9,292,4275.606391525269,0.2,0.95540851354599,-1.4794574838131667,0.005810546875,5360,0.0003,1034.406982421875,-0.004549469340418,0.0037785063
139.01,600064,235.30119040000002,63205,9,293,6455.7771621704105,0.2,0.9198852479457855,-1.4409288607537747,0.012890625,5370,0.0003,3295.077392578125,-0.0033073190337745474,0.0042535495
